"VerseID","BookName","BookNumber",Chapter,Verse,Text
9634,列王紀下,12,4,30,孩子的母親說：「我指著永生的耶和華，又在你面前起誓，我必不離開你。」於是以利沙起身，隨著她去了。
9635,列王紀下,12,4,31,基哈西先去，把杖放在孩子臉上，卻沒有聲音，也沒有動靜。基哈西就迎著以利沙回來，告訴他說：「孩子還沒有醒過來。」
9636,列王紀下,12,4,32,以利沙來到，進了屋子，看見孩子死了，放在自己的床上。
9637,列王紀下,12,4,33,他就關上門，只有自己和孩子在裏面，他便祈禱耶和華，
9638,列王紀下,12,4,34,上床伏在孩子身上，口對口，眼對眼，手對手；既伏在孩子身上，孩子的身體就漸漸溫和了。
9639,列王紀下,12,4,35,然後他下來，在屋裏來往走來走去，又上去伏在孩子身上，孩子打了七個噴嚏，就睜開眼睛了。
9640,列王紀下,12,4,36,以利沙叫基哈西說：「你叫這書念婦人來」；於是叫了她來。以利沙說：「將你兒子抱起來。」
9641,列王紀下,12,4,37,婦人就進來，在以利沙腳前屈身於地，抱起她兒子出去了。
9642,列王紀下,12,4,38,以利沙又來到吉甲。那地正有饑荒；先知門徒坐在他面前。他對他僕人說：「你將大鍋放在火上，給先知門徒熬湯。」
9643,列王紀下,12,4,39,有一個人去到田野掐菜，遇見一棵野瓜籐，就摘了一兜野瓜回來，切了擱在熬湯的鍋中，因為他們不知道是甚麼東西；
9644,列王紀下,12,4,40,倒出來給眾人吃，吃的時候，都喊叫說：「上帝的人哪，鍋中有致死的毒物！」所以眾人不能吃了。
9645,列王紀下,12,4,41,以利沙說：「拿點麵來」，就把麵撒在鍋中，說：「倒出來，給眾人吃吧！」鍋中就沒有毒了。
9646,列王紀下,12,4,42,有一個人從巴力‧沙利沙來，帶著初熟大麥作的餅二十個，並新穗子，裝在口袋裏送給上帝的人。上帝的人說：「把這些給眾人吃。」
9647,列王紀下,12,4,43,僕人說：「這一點豈可擺給一百人吃呢？」以利沙說：「你只管給眾人吃吧！因為耶和華如此說，眾人必吃了，還剩下。」
9648,列王紀下,12,4,44,僕人就擺在眾人面前，他們吃了，果然還剩下，正如耶和華所說的。
9649,列王紀下,12,5,1,敘利亞王的元帥乃縵在他主人面前為尊為大，因耶和華曾藉他使敘利亞人得拯救；他又是大能的勇士，只是長了大痲瘋。
9650,列王紀下,12,5,2,先前敘利亞人成群地出去，從以色列國擄了一個小女子，這女子就服事乃縵的妻。
9651,列王紀下,12,5,3,她對主母說：「甚願上帝使我主人去見那在撒瑪利亞的先知！因他必能治好他的大痲瘋。」
9652,列王紀下,12,5,4,乃縵進去，告訴他主人說，以色列國的女子如此如此說。
9653,列王紀下,12,5,5,敘利亞王說：「你可以去，我也達信於以色列王。」於是乃縵帶銀子十他連得，金子六千舍客勒，衣裳十套，就去了；
9654,列王紀下,12,5,6,且帶信給以色列王，信上說：「看哪，我打發臣僕乃縵去見你，你接到這信，就要治好他的大痲瘋。」
9655,列王紀下,12,5,7,以色列王看了信就撕裂衣服，說：「我豈是上帝，能使人死使人活呢？這人竟打發人來，叫我治好他的大痲瘋。請你們看一看，這人何以尋隙攻擊我呢？」
9656,列王紀下,12,5,8,上帝的人以利沙聽見以色列王撕裂衣服，就打發人去見王，說：「你為甚麼撕了衣服呢？可使那人到我這裏來，他就知道以色列中有先知了。」
9657,列王紀下,12,5,9,於是，乃縵帶著車馬到了以利沙的家，站在門前。
9658,列王紀下,12,5,10,以利沙打發一個使者，對乃縵說：「你去在約旦河中沐浴七回，你的肉就必復原，而得潔淨。」
9659,列王紀下,12,5,11,乃縵卻發怒走了，說：「你看，我想他必定出來見我，站著求告耶和華─他上帝的名，在患處以上撃手，治好這大痲瘋。
9660,列王紀下,12,5,12,大馬士革的河亞罷拿和法珥法豈不比以色列的一切水更好嗎？我在那裏沐浴不得潔淨嗎？」於是氣忿忿地轉身去了。
9661,列王紀下,12,5,13,他的僕人進前來，對他說：「我父啊，先知若吩咐你作一件大事，你豈不作成嗎？何況他對你說：『你去沐浴而得潔淨』呢？」
9662,列王紀下,12,5,14,於是乃縵下去，照著上帝的人的話，在約旦河裏沐浴七回；他的肉復原，好像小孩子的肉，他就潔淨了。
9663,列王紀下,12,5,15,乃縵帶著一切跟隨他的人，回到上帝的人那裏，站在他面前，說：「看哪，如今我知道，除了以色列之外，在全地沒有上帝。現在求你收點你僕人的福分。」
9664,列王紀下,12,5,16,以利沙說：「我指著所事奉永生的耶和華起誓，我必不受。」乃縵再三地求他，他卻不受。
9665,列王紀下,12,5,17,乃縵說：「求你可否將兩騾子馱的土賜給你僕人？因為你僕人從今以後必不再將燔祭或祭物獻與別神，只獻給耶和華。
9666,列王紀下,12,5,18,唯有一件事，願耶和華赦免你僕人：我主人進臨門廟敬拜的時候，我用手攙他在臨門廟，我也屈身。我在臨門廟屈身的這事，願耶和華赦免你僕人。」
9667,列王紀下,12,5,19,以利沙對他說：「你可以平平安安地回去！」乃縵就離開他去了；走了不遠，
9668,列王紀下,12,5,20,上帝的人以利沙的僕人基哈西心裏說：「看哪，我主人不願從這敘利亞人乃縵手裏受他帶來的禮物，我指著永生的耶和華起誓，我必跑去追上他，向他要些。」
9669,列王紀下,12,5,21,於是基哈西追趕乃縵。乃縵看見有人追趕，就急忙下車迎著他，說：「都平安嗎？」
9670,列王紀下,12,5,22,說：「都平安。我主人打發我來說：『剛才看見有兩個少年人，是先知門徒，從以法蓮山地來見我，請你賜他們一他連得銀子，兩套衣裳。』」
9671,列王紀下,12,5,23,乃縵說：「請受二他連得」；再三地請受，便將二他連得銀子裝在兩個口袋裏，又將兩套衣裳交給兩個僕人；他們就在基哈西前頭擡著走。
9672,列王紀下,12,5,24,到了一座樓，基哈西從他們手中接過來，放在屋裏，打發他們回去。
9673,列王紀下,12,5,25,基哈西進去，站在他主人面前。以利沙問他說：「基哈西你從哪裏來？」回答說：「你僕人沒有往哪裏去。」
9674,列王紀下,12,5,26,以利沙對他說：「那人下車轉回迎你的時候，我的心豈沒有去呢？這豈是受銀子、衣裳、買橄欖園、葡萄園、牛羊、僕婢的時候呢？
9675,列王紀下,12,5,27,因此，乃縵的大痲瘋必沾染你和你的後裔，直到永遠。」基哈西從以利沙面前退出去，就長了大痲瘋，像雪那樣白。
9676,列王紀下,12,6,1,先知門徒對以利沙說：「看哪，現今我們同你所住的地方過於窄小，
9677,列王紀下,12,6,2,求你容我們往約旦河去，各人從那裏取一根木料建造房屋居住。」他說：「你們去吧！」
9678,列王紀下,12,6,3,有一人說：「求你與僕人同去。」回答說：「我可以去。」
9679,列王紀下,12,6,4,於是以利沙與他們同去。他們到了約旦河，就砍下樹木。
9680,列王紀下,12,6,5,有一人砍樹的時候，斧頭掉在水裏，他就呼叫說：「哀哉，我主啊！這斧子是借的。」
9681,列王紀下,12,6,6,上帝的人問說：「掉在哪裏了？」他將那地方指給以利沙看。以利沙砍了一根木頭，拋在水裏，斧頭就漂上來了。
9682,列王紀下,12,6,7,以利沙說：「拿起來吧！」那人就伸手拿起來了。
9683,列王紀下,12,6,8,敘利亞王與以色列人爭戰，和他的臣僕商議說：「我要在某處某處安營。」
9684,列王紀下,12,6,9,上帝的人打發人去見以色列王，說：「你要謹慎，不要從某處經過，因為敘利亞人從那裏下來了。」
9685,列王紀下,12,6,10,以色列王差人去窺探上帝的人所告訴所警戒他去的地方，就防備未受其害，不止一兩次。
9686,列王紀下,12,6,11,敘利亞王因這事心裏驚疑，召了臣僕來，對他們說：「我們這裏有誰幫助以色列王，你們不指給我嗎？」
9687,列王紀下,12,6,12,有一個臣僕說：「我主，我王啊！無人幫助他，只有以色列中的先知以利沙，將王在臥房所說的話告訴以色列王了。」
9688,列王紀下,12,6,13,王說：「你們去探他在哪裏，我好打發人去捉拿他。」有人告訴王說：「看見他在多坍。」
9689,列王紀下,12,6,14,王就打發車馬和大軍往那裏去，夜間到了，圍困那城。
9690,列王紀下,12,6,15,上帝的人的僕人清早起來出去，看見車馬軍兵圍困了城。僕人對上帝的人說：「哀哉，我主啊！我們怎樣行才好呢？」
9691,列王紀下,12,6,16,上帝的人說：「不要懼怕！與我們同在的比與他們同在的更多。」
9692,列王紀下,12,6,17,以利沙禱告說：「耶和華啊，求你開這少年人的眼目，使他能看見。」耶和華開他的眼目，他就看見滿山有火車火馬圍繞以利沙。
9693,列王紀下,12,6,18,敵人下到以利沙那裏，以利沙禱告耶和華說：「求你使這些人眼瞎。」耶和華就照以利沙的話，使他們眼瞎。
9694,列王紀下,12,6,19,以利沙對他們說：「這不是那道，也不是那城；你們跟我去，我必領你們到所尋找的人那裏。」於是領他們到了撒瑪利亞。
9695,列王紀下,12,6,20,他們進了撒瑪利亞，以利沙禱告說：「耶和華啊，求你開這些人的眼目，使他們能看見。」耶和華開他們的眼目，他們就看見了，不料，是在撒瑪利亞的城中。
9696,列王紀下,12,6,21,以色列王見了他們，就問以利沙說：「我父啊，我可以擊殺他們嗎？」
9697,列王紀下,12,6,22,回答說：「不可擊殺他們！就是你用刀用弓擄來的，豈可擊殺他們嗎？當在他們面前設擺飲食，使他們吃喝回到他們的主人那裏。」
9698,列王紀下,12,6,23,王就為他們預備了許多食物；他們吃喝完了，打發他們回到他們主人那裏。從此，敘利亞軍不再犯以色列境了。
9699,列王紀下,12,6,24,此後，敘利亞王便‧哈達聚集他的全軍，上來圍困撒瑪利亞。
9700,列王紀下,12,6,25,於是撒瑪利亞被圍困，有饑荒，甚至一個驢頭值銀八十舍客勒，二升鴿子糞值銀五舍客勒。
9701,列王紀下,12,6,26,一日，以色列王在城上經過，有一個婦人向他呼叫說：「我主，我王啊！求你幫助。」
9702,列王紀下,12,6,27,王說：「耶和華不幫助你，我從何處幫助你？是從禾場，是從酒醡呢？」
9703,列王紀下,12,6,28,王問婦人說：「你有甚麼苦處？」她回答說：「這婦人對我說：『將你的兒子取來，我們今日可以吃，明日可以吃我的兒子。』
9704,列王紀下,12,6,29,我們就煮了我的兒子吃了。次日我對她說：『要將你的兒子取來，我們可以吃。』她卻將她的兒子藏起來了。」
9705,列王紀下,12,6,30,王聽見婦人的話，就撕裂衣服；王在城上經過，百姓觀看，見王貼身穿著麻衣。
9706,列王紀下,12,6,31,王說：「我今日若容沙法的兒子以利沙的頭仍在他項上，願上帝重重地降罰與我！」
9707,列王紀下,12,6,32,那時，以利沙正坐在家中，長老也與他同坐。王打發一個伺候他的人去；他還沒有到，以利沙對長老說：「你們看這兇手之子，打發人來斬我的頭；你們看著使者來到，就關上門，用門將他推出去。在他後頭不是有他主人腳步的響聲嗎？」
9708,列王紀下,12,6,33,正說話的時候，恰巧，使者來到，王也到了，說：「看哪，這災禍是從耶和華那裏來的，我何必再仰望耶和華呢？」
9709,列王紀下,12,7,1,以利沙說：「你們要聽耶和華的話，耶和華如此說：明日約到這時候，在撒瑪利亞城門口，一細亞細麵要賣銀一舍客勒，二細亞大麥也要賣銀一舍客勒。」
9710,列王紀下,12,7,2,有一個攙扶王的軍長對上帝的人說：「看哪，即便耶和華使天開了窗戶，也不能有這事。」以利沙說：「看哪，你必親眼看見，卻不得吃。」
9711,列王紀下,12,7,3,在城門入口那裏有四個長大痲瘋的人；他們彼此說：「我們為何坐在這裏等死呢？
9712,列王紀下,12,7,4,我們若說，進城去吧！城裏有饑荒，必死在那裏；若在這裏坐著不動，也必是死。來吧，我們去投降敘利亞人的軍隊，他們若留我們的活命，就活著；若殺我們，就死了吧！」
